workclass,education,marital-status,occupation,relationship,sex,native-country,class,age,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week
 Private, Some-college, Never-married, Exec-managerial, Unmarried, Female, Jamaica,0,-1.2131533414869964,0.6278654072468367,-0.03764888433594593,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, HS-grad, Married-spouse-absent, Other-service, Unmarried, Female, United-States,0,1.5652670412465695,-0.04361422275806977,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,-1.6587452522799344
 Local-gov, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Male, United-States,1,0.46852215332542513,1.5220732211890795,1.127779095938998,0.8080782863567356,-0.21694686573519104,-0.04164837868517439
 Private, Some-college, Married-civ-spouse, Exec-managerial, Wife, Female, United-States,0,1.272801737800931,-0.39307397927964755,-0.03764888433594593,-0.14600928018106676,-0.21694686573519104,0.7669000581122056
 Private, 11th, Never-married, Craft-repair, Not-in-family, Male, United-States,0,-1.286269667348406,-0.5395187153135744,-1.2030768646108898,-0.14600928018106676,-0.21694686573519104,-0.4459225970838644
 Private, Assoc-acdm, Never-married, Other-service, Not-in-family, Female, United-States,0,-1.1400370156255866,2.1340599756474306,0.7393031025140167,-0.14600928018106676,-0.21694686573519104,-1.2544710338812444
 State-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, Male, United-States,0,-0.4819900828729,0.6164711223653083,1.5162550893639792,-0.14600928018106676,-0.21694686573519104,0.7669000581122056
 Local-gov, Assoc-acdm, Never-married, Protective-serv, Own-child, Female, United-States,0,-1.1400370156255866,0.22967669727550388,0.7393031025140167,-0.14600928018106676,-0.21694686573519104,-0.4459225970838644
 Federal-gov, Some-college, Never-married, Adm-clerical, Not-in-family, Female, United-States,0,-0.3357574311500808,0.010845301461942704,-0.03764888433594593,-0.14600928018106676,-0.21694686573519104,2.5457066190664417
 Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Male, United-States,1,-0.7744553863185385,-1.311799085167308,1.127779095938998,-0.14600928018106676,4.509663570528958,-0.04164837868517439
 Self-emp-inc, Bachelors, Never-married, Prof-specialty, Not-in-family, Male, United-States,0,-0.4088737570114904,-1.3277109700060559,1.127779095938998,-0.14600928018106676,-0.21694686573519104,0.36262583971351564
 Private, Some-college, Never-married, Sales, Other-relative, Female, United-States,0,-1.4325023190712252,0.6584571042087273,-0.03764888433594593,-0.14600928018106676,-0.21694686573519104,-1.2544710338812444
 Private, HS-grad, Married-civ-spouse, Protective-serv, Own-child, Male, United-States,0,-0.043292127704442275,-0.5274272109883315,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,0.36262583971351564
 Private, HS-grad, Divorced, Sales, Own-child, Female, United-States,0,-0.7744553863185385,0.04154205888795465,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, HS-grad, Married-civ-spouse, Sales, Own-child, Male, United-States,1,-0.9938043639027674,-0.2783766053129464,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,-1.1736161902015063
 Private, Some-college, Never-married, Sales, Own-child, Male, United-States,0,-1.286269667348406,-0.5678850406263484,-0.03764888433594593,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 ?, Some-college, Never-married, ?, Own-child, Male, China,0,-1.1400370156255866,0.5193952535171487,-0.03764888433594593,-0.14600928018106676,-0.21694686573519104,-1.6587452522799344
 Private, Some-college, Never-married, Transport-moving, Not-in-family, Male, United-States,0,-1.3593859932098156,0.41233864057745734,-0.03764888433594593,-0.14600928018106676,-0.21694686573519104,-0.6884871281230784
 Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Husband, Male, United-States,1,-0.6282227345957193,-1.061296734896791,1.127779095938998,0.8590640565608659,-0.21694686573519104,0.7669000581122056
 Private, Some-college, Never-married, Other-service, Own-child, Female, United-States,0,-1.4325023190712252,-0.6037870665020107,-0.03764888433594593,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 ?, Some-college, Never-married, ?, Own-child, Female, United-States,0,-1.2131533414869964,-0.6376260869003805,-0.03764888433594593,-0.14600928018106676,-0.21694686573519104,-0.4459225970838644
 Private, HS-grad, Married-civ-spouse, Sales, Husband, Male, United-States,0,-0.26264110528867113,1.396258539928079,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,0.36262583971351564
 Private, HS-grad, Married-civ-spouse, Sales, Husband, Male, United-States,0,-0.7744553863185385,-1.1720304640807309,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Male, United-States,1,1.1265690860781117,-0.4882205559684873,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, 7th-8th, Married-civ-spouse, Handlers-cleaners, Husband, Male, United-States,0,-0.7744553863185385,0.9705726412107946,-2.368504844885834,-0.14600928018106676,-0.21694686573519104,0.7669000581122056
 Local-gov, Some-college, Married-civ-spouse, Protective-serv, Wife, Female, France,1,-0.4819900828729,-1.5240785284002083,-0.03764888433594593,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Male, United-States,0,0.02982419815696735,1.6872378217391804,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Male, United-States,1,2.0039649964150272,-0.5890021939147467,1.127779095938998,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, Male, United-States,0,1.1265690860781117,-1.4261048701313748,0.35082710908903536,-0.14600928018106676,-0.21694686573519104,-1.6587452522799344
 Private, HS-grad, Separated, Machine-op-inspct, Unmarried, Female, United-States,0,0.687871130909654,-0.19905595490130074,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, Bachelors, Divorced, Exec-managerial, Not-in-family, Male, United-States,0,0.02982419815696735,0.08871420727845651,1.127779095938998,-0.14600928018106676,-0.21694686573519104,0.7669000581122056
 Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Male, United-States,0,0.24917317574119624,0.5662331186127187,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,0.7669000581122056
 State-gov, Doctorate, Married-civ-spouse, Prof-specialty, Husband, Male, United-States,1,0.687871130909654,-1.0669031433003595,2.293207076213942,-0.14600928018106676,-0.21694686573519104,0.36262583971351564
 Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Male, India,0,1.1996854119395213,-0.5062527519922304,1.127779095938998,-0.14600928018106676,3.738176546485843,-0.4459225970838644
 Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Male, United-States,0,0.3954058274640155,-0.36570095290038485,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, Some-college, Divorced, Tech-support, Not-in-family, Male, United-States,0,-0.7744553863185385,0.18567546471121107,-0.03764888433594593,-0.14600928018106676,-0.21694686573519104,-1.3353258775609824
 Private, 11th, Never-married, Transport-moving, Own-child, Male, United-States,0,-1.066920689764177,0.8298107211907062,-1.2030768646108898,-0.14600928018106676,-0.21694686573519104,-0.12250322236491239
 Private, Masters, Married-civ-spouse, Other-service, Husband, Male, United-States,0,-0.3357574311500808,-0.9130277671676655,1.5162550893639792,-0.14600928018106676,-0.21694686573519104,-0.8501968154825544
 Private, 11th, Never-married, Sales, Not-in-family, Female, United-States,0,-1.5787349707940443,-0.9817373107030514,-1.2030768646108898,-0.14600928018106676,-0.21694686573519104,-0.3650677534041264
 Private, HS-grad, Never-married, Handlers-cleaners, Unmarried, Female, United-States,0,0.1760568498797866,-0.42658826733436933,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,-0.8501968154825544
 Local-gov, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Male, United-States,1,0.3954058274640155,-0.1644624093515138,0.35082710908903536,0.8590640565608659,-0.21694686573519104,-0.04164837868517439
 Federal-gov, Some-college, Married-civ-spouse, Adm-clerical, Husband, Male, United-States,0,0.02982419815696735,-0.5657551784900694,-0.03764888433594593,-0.14600928018106676,-0.21694686573519104,0.7669000581122056
 Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Female, United-States,0,-1.066920689764177,0.6786573661738845,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,-0.8501968154825544
 Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Male, United-States,1,0.5416384791868347,-0.31823272502008637,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,1.4137388075501096
 Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Male, United-States,1,-0.7744553863185385,1.4149019968339829,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,0.7669000581122056
 Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Male, Hungary,0,-0.7744553863185385,-0.05048135673109484,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,0.7669000581122056
 Private, Some-college, Never-married, Other-service, Own-child, Female, ?,0,-1.5056186449326348,-0.40525144216644443,-0.03764888433594593,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, Some-college, Never-married, Adm-clerical, Own-child, Male, Greece,0,-1.2131533414869964,-0.6838335892112224,-0.03764888433594593,-0.14600928018106676,-0.21694686573519104,-1.2544710338812444
 Private, Some-college, Never-married, Other-service, Not-in-family, Male, United-States,0,-1.066920689764177,0.10970719820016597,-0.03764888433594593,-0.14600928018106676,-0.21694686573519104,-0.4459225970838644
 Self-emp-not-inc, Doctorate, Married-civ-spouse, Prof-specialty, Husband, Male, United-States,1,1.3459180636623407,-0.5525366619133424,2.293207076213942,-0.14600928018106676,4.509663570528958,2.3839969317069656
 Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Male, United-States,0,0.6147548050482443,1.3107679749871228,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Male, United-States,0,-0.7013390604571289,-0.01982280311021795,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,0.7669000581122056
 Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Wife, Female, China,0,1.053452760216702,-0.2141560088809289,1.127779095938998,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Male, United-States,1,-0.1164084535658519,0.49993996575212485,1.127779095938998,1.8181194673749679,-0.21694686573519104,0.7669000581122056
 Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Male, United-States,0,0.8341037826324732,-0.21244638860113543,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,0.7669000581122056
 Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Male, United-States,0,0.7609874567710636,-1.3212258740843814,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Male, United-States,1,1.7846160188307985,1.8254878415716393,1.127779095938998,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Male, United-States,0,0.5416384791868347,-0.38271119713676544,-0.4261248777609272,-0.14600928018106676,4.141453854508381,-0.4459225970838644
 Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Male, United-States,1,0.3954058274640155,-0.20824397003628003,1.127779095938998,0.8590640565608659,-0.21694686573519104,1.5754484949095857
 ?, HS-grad, Married-civ-spouse, ?, Wife, Female, United-States,0,1.1996854119395213,0.26869233326967273,-0.4261248777609272,0.2311546865853843,-0.21694686573519104,-0.04164837868517439
 Private, Some-college, Never-married, Craft-repair, Own-child, Male, United-States,0,0.02982419815696735,0.022239586343471094,-0.03764888433594593,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, Bachelors, Never-married, Other-service, Not-in-family, Female, United-States,0,-0.7744553863185385,-0.06716686862382754,1.127779095938998,-0.14600928018106676,-0.21694686573519104,0.7669000581122056
 Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, Male, United-States,1,-0.6282227345957193,2.3748394575110776,-0.03764888433594593,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, HS-grad, Divorced, Sales, Not-in-family, Male, United-States,0,-0.1164084535658519,-1.1621929842584557,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,1.5754484949095857
 Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Male, United-States,1,0.9803364343552925,-0.9528743359235218,1.5162550893639792,12.927134398390281,-0.21694686573519104,-0.04164837868517439
 Private, HS-grad, Married-spouse-absent, Craft-repair, Unmarried, Female, United-States,0,0.1760568498797866,0.04601190408875539,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Female, United-States,0,-0.9206880380413578,-0.7714635672397412,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, Some-college, Never-married, Sales, Own-child, Male, United-States,0,-1.286269667348406,0.6880364003345391,-0.03764888433594593,-0.14600928018106676,-0.21694686573519104,-0.8501968154825544
 State-gov, Masters, Widowed, Protective-serv, Unmarried, Male, United-States,0,0.5416384791868347,-0.8231055608310438,1.5162550893639792,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Local-gov, HS-grad, Divorced, Adm-clerical, Unmarried, Female, United-States,0,1.3459180636623407,-0.6465753282532657,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 ?, Some-college, Never-married, ?, Own-child, Female, Taiwan,0,-1.3593859932098156,-0.42142120268985395,-0.03764888433594593,-0.14600928018106676,3.795787590489063,-0.04164837868517439
 Self-emp-not-inc, Masters, Never-married, Prof-specialty, Not-in-family, Male, United-States,1,-0.043292127704442275,-0.5657551784900694,1.5162550893639792,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, Assoc-voc, Divorced, Adm-clerical, Unmarried, Female, United-States,0,0.24917317574119624,-1.2865750228268917,0.35082710908903536,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, Bachelors, Never-married, Exec-managerial, Not-in-family, Male, United-States,0,-0.8475717121799482,-0.05048135673109484,1.127779095938998,-0.14600928018106676,-0.21694686573519104,0.36262583971351564
 Private, Some-college, Never-married, Adm-clerical, Not-in-family, Female, United-States,0,0.10294052401837697,-1.2761740368788748,-0.03764888433594593,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
